X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
742519.481252972,231195.03759237,240-169526-8,17-PB-0130,500542-PLUM BROOK-353,,Eurofins Sacramento,240-169526-1,Water,2022/07/07 00:00:00+00,537 (modified),1,2022/07/17 00:00:00+00,1,ng/L,Clinton,Plum Brook,500542,0409000302,04090003,WCMP,d/s 18 Mile Rd,Prob Site ID: 353,,,-83.04211,42.5925,5.9, ,0.53,1.8,0.51,K ,0.51,1.8,5.3, ,0.78,1.8,0.93, J,0.29,1.8,0.29,K ,0.29,1.8,5.5, ,0.52,1.8,,,,,8.8, ,2.2,4.6,9.3, ,0.18,1.8,2.6, ,0.23,1.8,0.17,K ,0.17,1.8,0.78, J,0.25,1.8,0.67,K ,0.67,1.8,,,,,0.9,K ,0.9,1.8,,,,,10, ,0.5,1.8,1,K ,1,1.8,1.1,K ,1.1,4.6,5.6, ,0.45,1.8,0.28,K ,0.28,1.8,1.2,K ,1.2,4.6,1.4,K ,1.4,,,,3.7,,2.3,K ,2.3,4.6,,,,,0.42,K ,0.42,1.8,,,,,,,,,0.34,K ,0.34,1.8,1.2,K ,1.2,1.8,0.22,K ,0.22,1.8,0.22,K ,0.22,1.8,0.29,K ,0.29,1.8,,,,,0.37,K ,0.37,1.8,,,,,{81ED1794-1C5A-45BE-8380-2F7F2EF1E2CB},3303
525012.283074562,282164.036459265,320-66307-8,36-MC-0150,410767 Mill Creek 201,,Eurofins TestAmerica,320-66307-1,H2O,2020/11/03 00:00:00+00,537 (modified),1,2020/11/12 00:00:00+00,1,ng/L,Lower Grand,Mill Creek,410767,0405000605,04050006,WCMP,u/s M-37,Prob Site ID: 201,,,-85.691,43.0901,0.54,K,0.54,1.9,0.51,K,0.51,1.9,0.79,K,0.79,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.53,K,0.53,1.9,,,,,2.2,K,2.2,4.7,0.56,J,0.19,1.9,0.23,K,0.23,1.9,0.18,K,0.18,1.9,0.25,K,0.25,1.9,0.68,K,0.68,1.9,,,,,0.91,K,0.91,1.9,,,,,0.5,K,0.5,1.9,1,K,1,1.9,1.1,K,1.1,4.7,0.48,J,0.46,1.9,0.28,K,0.28,1.9,1.2,K,1.2,4.7,1.4,K,1.4,,,,3.7,,2.3,K,2.3,4.7,,,,,0.43,K,0.43,1.9,,,,,,,,,0.34,K,0.34,1.9,1.2,K,1.2,1.9,0.22,K,0.22,1.9,0.22,K,0.22,1.9,0.3,K,0.3,1.9,,,,,0.37,K,0.37,1.9,,,,,{30FA2A1B-63B8-493A-83FC-67F693C802EC},3304
695842.09509047,309527.392963591,240-184724-5,14-MC-0040,790201-MILLINGTON CREEK-17,,Eurofins Sacramento,240-184724-1,Water,2023/05/03 00:00:00+00,537 (modified),1,2023/05/20 00:00:00+00,1,ng/L,Cass,Millington Creek,790201,0408020503,04080205,14-MC,Vassar Rd,Prob Site ID: 173,,,-83.583,43.311,2.2, ,0.48,1.7,0.46,K ,0.46,1.7,1.2, J,0.71,1.7,0.26,K ,0.26,1.7,0.27,K ,0.27,1.7,0.48,K ,0.48,1.7,,,,,5, ,2,4.2,5.4, ,0.17,1.7,0.95, J,0.21,1.7,0.16,K ,0.16,1.7,0.23,K ,0.23,1.7,0.61,K ,0.61,1.7,,,,,0.82,K ,0.82,1.7,,,,,0.45,K ,0.45,1.7,0.92,K ,0.92,1.7,1,K ,1,4.2,1.9, ,0.41,1.7,0.25,K ,0.25,1.7,1.1,K ,1.1,4.2,1.3,K ,1.3,,,,3.3,,2.1,K ,2.1,4.2,,,,,0.38,K ,0.38,1.7,,,,,,,,,0.31,K ,0.31,1.7,1.1,K ,1.1,1.7,0.2,K ,0.2,1.7,0.2,K ,0.2,1.7,0.27,K ,0.27,1.7,,,,,0.33,K ,0.33,1.7,,,,,{2144C155-5C53-4361-99B4-F3A0EA3035C8},3305
513304.725383378,214425.436607408,320-73604-3,25-UKR1-0020,03653 Unnamed trib to Kala,,Eurofins TestAmerica,320-73604-1,H2O,2021/05/12 00:00:00+00,537 (modified),1,2021/05/19 00:00:00+00,1,ng/L,Kalamazoo,Unnamed Trib to Kalamazoo River,030653,0405000309,04050003,WCMP,d/s 30th St.,Prob Site ID: 099,,,-85.836746,42.480481,0.71,J,0.56,1.9,0.54,K,0.54,1.9,0.83,K,0.83,1.9,0.4,J,0.3,1.9,0.31,K,0.31,1.9,0.56,K,0.56,1.9,,,,,2.3,K,2.3,4.9,0.37,J,0.19,1.9,0.4,J,0.24,1.9,0.19,K,0.19,1.9,0.26,K,0.26,1.9,0.71,K,0.71,1.9,,,,,0.95,K,0.95,1.9,,,,,0.53,K,0.53,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.9,0.48,K,0.48,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{09AEA40A-A17C-4253-BBC7-3405DE8E42C9},3306
655314.199222564,458256.64366729,320-73197-2,02-AS-0498,680072 AU Sable River 082,,Eurofins TestAmerica,320-73197-1,H2O,2021/05/03 00:00:00+00,537 (modified),1,2021/05/11 00:00:00+00,1,ng/L,Au Sable,Au Sable River,680072,0407000705,04070007,WCMP,off McKinley Rd.,Prob Site ID: 082,,,-84.038839,44.65914,0.55,J,0.55,1.9,0.52,K,0.52,1.9,0.8,K,0.8,1.9,0.29,J,0.29,1.9,0.3,K,0.3,1.9,0.54,K,0.54,1.9,,,,,2.3,K,2.3,4.7,0.2,J,0.19,1.9,0.24,K,0.24,1.9,0.18,K,0.18,1.9,0.25,K,0.25,1.9,0.69,K,0.69,1.9,,,,,0.92,K,0.92,1.9,,,,,0.51,K,0.51,1.9,1,K,1,1.9,1.1,K,1.1,4.7,0.46,K,0.46,1.9,0.28,K,0.28,1.9,1.2,K,1.2,4.7,1.4,K,1.4,,,,3.8,,2.4,K,2.4,4.7,,,,,0.43,K,0.43,1.9,,,,,,,,,0.35,K,0.35,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.3,K,0.3,1.9,,,,,0.38,K,0.38,1.9,,,,,{6EC779E3-53D1-472E-8FDE-0FFC6A06C388},3307
733785.369486575,381179.526822459,320-62476-4,46-MC-0050,320276-Moore Creek-260,,TestAmerica Sacramento,320-62476-1,H2O,2020/07/07 00:00:00+00,537 (modified),1,2020/07/11 00:00:00+00,1,ng/L,Pigeon-Wiscoggin,Moore Creek,320276,0408010303,04080103,WCMP,Lackie Rd,Prob Site ID: 260,,,-83.0844,43.9447,0.78,J,0.47,1.6,0.45,K,0.45,1.6,1.6,,0.69,1.6,0.25,K,0.25,1.6,0.26,K,0.26,1.6,0.45,J B,0.14,1.6,,,,,6.1,B,0.28,1.6,1.2,J,0.16,1.6,0.59,J,0.2,1.6,0.15,K,0.15,1.6,0.44,J,0.22,1.6,0.24,K,0.24,1.6,,,,,0.75,J B,0.28,1.6,,,,,1.1,J,0.44,1.6,0.89,K,0.89,1.6,2.5,K,2.5,16,1.2,J,0.4,1.6,0.24,K,0.24,1.6,1.5,K,1.5,16,1.2,K,1.2,,,,3.3,,1.6,K,1.6,16,,,,,1.6,K,1.6,16,,,,,,,,,0.13,K,0.13,1.6,1.1,K,1.1,1.6,0.2,K,0.2,1.6,4.2,K,4.2,16,0.26,K,0.26,1.6,,,,,0.15,K,0.15,1.6,,,,,{1B7D7AF2-68EC-41B8-B951-2444DF737CB1},3308
624468.311985237,225099.262669631,240-192353-11,62-WC-0020,330440-WILLOW CREEK-393 FD,Duplicate,Eurofins Sacramento,240-192353-1,Water,2023/09/25 00:00:00+00,537 (modified),1,2023/09/30 00:00:00+00,2,ng/L,Upper Grand,Willow Creek,330440,0405000405,04050004,WCMP,d/s College Rd,Prob Site ID: 393,,,-84.4821,42.5662,0.86, J,0.61,2.1,0.57,K ,0.57,2.1,0.89,K ,0.89,2.1,0.32,K ,0.32,2.1,0.33,K ,0.33,2.1,0.59,K ,0.59,2.1,,,,,2.5,K ,2.5,5.2,0.68, J,0.21,2.1,0.26,K ,0.26,2.1,0.2,K ,0.2,2.1,0.28,K ,0.28,2.1,0.76,K ,0.76,2.1,,,,,1,K ,1,2.1,,,,,0.56,K ,0.56,2.1,1.1,K ,1.1,2.1,1.3,K ,1.3,5.2,0.51,K ,0.51,2.1,0.31,K ,0.31,2.1,1.4,K ,1.4,5.2,1.6,K ,1.6,,,,4.2,,5.8, ,2.6,5.2,,,,,0.48,K ,0.48,2.1,,,,,,,,,0.39,K ,0.39,2.1,1.4,K ,1.4,2.1,0.25,K ,0.25,2.1,0.25,K ,0.25,2.1,0.33,K ,0.33,2.1,,,,,0.42,K ,0.42,2.1,,,,,{204E4062-B8B0-4C85-85D8-F4EA6C26D730},3309
639988.401851805,238969.808356381,240-166451-8,62-RA-0140,330434-RED CEDAR RIVER-121,,Eurofins Sacramento,240-166451-1,Water,2022/05/11 00:00:00+00,537 (modified),1,2022/05/19 00:00:00+00,1,ng/L,Upper Grand,Red Cedar River,330434,0405000405,04050004,WCMP,d/s Williamston Rd,Prob Site ID: 121,,,-84.28956,42.68836,0.99, J,0.48,1.6,0.45,K ,0.45,1.6,0.95, J,0.7,1.6,0.25,K ,0.25,1.6,0.26,K ,0.26,1.6,0.47,K ,0.47,1.6,,,,,3.6, J,2,4.1,1.1, J,0.16,1.6,0.64, J,0.21,1.6,0.16,K ,0.16,1.6,0.22, J,0.22,1.6,0.6,K ,0.6,1.6,,,,,0.81,K ,0.81,1.6,,,,,0.58, J,0.44,1.6,0.9,K ,0.9,1.6,0.99,K ,0.99,4.1,0.97, J,0.4,1.6,0.25,K ,0.25,1.6,1.1,K ,1.1,4.1,1.2,K ,1.2,,,,3.3,,2.1,K ,2.1,4.1,,,,,0.38,K ,0.38,1.6,,,,,,,,,0.3,K ,0.3,1.6,1.1,K ,1.1,1.6,0.2,K ,0.2,1.6,0.2,K ,0.2,1.6,0.26,K ,0.26,1.6,,,,,0.33,K ,0.33,1.6,,,,,{97020A6F-CD44-4938-8DA7-2B118D3220F2},3310
752584.456988878,290642.554872368,240-188421-3,51-MLC-0180,390610-JOHNSON DRAIN-171,,Eurofins Sacramento,240-188421-1,Water,2023/07/05 00:00:00+00,537 (modified),1,2023/07/20 00:00:00+00,1,ng/L,St. Clair,Mill Creek,740427,0409000102,04090001,WCMP,d/s Mason Rd,Prob Site ID: 109,,,-82.8926,43.1241,0.58,K ,0.58,2,0.55,K ,0.55,2,0.85,K ,0.85,2,0.31,K ,0.31,2,0.32,K ,0.32,2,0.57,K ,0.57,2,,,,,2.4,K ,2.4,5,0.45, J,0.2,2,0.25,K ,0.25,2,0.19,K ,0.19,2,0.27,K ,0.27,2,0.73,K ,0.73,2,,,,,0.98,K ,0.98,2,,,,,0.54,K ,0.54,2,1.1,K ,1.1,2,1.2,K ,1.2,5,0.49,K ,0.49,2,0.3,K ,0.3,2,1.3,K ,1.3,5,1.5,K ,1.5,,,,4,,2.5,K ,2.5,5,,,,,0.46,K ,0.46,2,,,,,,,,,0.37,K ,0.37,2,1.3,K ,1.3,2,0.24,K ,0.24,2,0.24,K ,0.24,2,0.32,K ,0.32,2,,,,,0.4,K ,0.4,2,,,,,{CBBC479E-055C-46CB-ADC4-D122418570E0},3311
631428.277376633,339479.301949154,320-54224-1,47-CHIP-0040,560212 Chippewa River 249,,TestAmerica Sacramento,320-54224-1,Water,2019/09/11 00:00:00+00,537 (modified),1,2019/10/09 00:00:00+00,1,ng/L,Pine,Chippewa River,560212,0408020205,04080202,WCMP,Meridian Rd,Prob Site ID: 249,,,-84.3698,43.5948,0.99,J,0.52,1.8,0.5,K,0.5,1.8,1,J,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.5,J B,0.15,1.8,,,,,2.9,B,0.32,1.8,0.83,J,0.18,1.8,0.5,J,0.23,1.8,0.17,K,0.17,1.8,0.27,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.56,J B,0.32,1.8,,,,,0.55,J,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,0.78,J,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{B4E7192C-A30B-4B08-A3B3-B4DCB2ED7A5E},3312
593559.768180104,308889.079557658,320-54224-5,47-PR-0325,290201 Pine River,,TestAmerica Sacramento,320-54224-1,Water,2019/09/11 00:00:00+00,537 (modified),1,2019/10/17 00:00:00+00,1,ng/L,Pine,Pine River,290201,0408020203,04080202,WCMP,Hillis Rd,Prob Site ID: 159,,,-84.84424,43.32517,0.55,K,0.55,1.9,0.52,K,0.52,1.9,0.8,K,0.8,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.3,J B,0.16,1.9,,,,,1.8,J B,0.33,1.9,0.29,J,0.19,1.9,0.27,J,0.24,1.9,0.18,K,0.18,1.9,0.25,K,0.25,1.9,0.27,K,0.27,1.9,,,,,0.76,J B,0.33,1.9,,,,,0.51,K,0.51,1.9,1,K,1,1.9,2.9,K,2.9,19,0.46,K,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.9,K,4.9,19,,,,,,,,,,,,,,,,,{7414B55C-194C-4A8D-AF6F-8AB455031305},3313
752584.456988878,290642.554872368,240-192091-8,51-MLC-0180,250533-ADAMS DRAIN-187,,Eurofins Sacramento,240-192091-1,Water,2023/09/20 00:00:00+00,537 (modified),1,2023/09/30 00:00:00+00,1,ng/L,St. Clair,Mill Creek,740427,0409000102,04090001,WCMP,d/s Mason Rd,Prob Site ID: 109,,,-82.8926,43.1241,3.3, ,0.57,2,0.54,K ,0.54,2,2.4, ,0.83,2,0.3,K ,0.3,2,0.31,K ,0.31,2,1, J,0.56,2,,,,,4.5, J,2.3,4.9,9.2, ,0.2,2,1.2, J,0.24,2,0.19,K ,0.19,2,0.26,K ,0.26,2,0.71,K ,0.71,2,,,,,0.96,K ,0.96,2,,,,,4.2, I,0.53,2,1.1,K ,1.1,2,1.2,K ,1.2,4.9,3.3, ,0.48,2,0.29,K ,0.29,2,1.3,K ,1.3,4.9,1.5,K ,1.5,,,,3.9,,2.4,K ,2.4,4.9,,,,,0.45,K ,0.45,2,,,,,,,,,0.36,K ,0.36,2,1.3,K ,1.3,2,0.23,K ,0.23,2,0.23,K ,0.23,2,0.31,K ,0.31,2,,,,,0.39,K ,0.39,2,,,,,{31F7DA2A-8269-432F-8951-A712A279ACBB},3314
773214.373069277,350894.942860616,240-172740-4,06-MLC-0010,760235-MILL CREEK-364,,Eurofins Sacramento,240-172740-1,Water,2022/09/08 00:00:00+00,537 (modified),1,2022/09/21 00:00:00+00,1,ng/L,Birch-Willow,Mill Creek,760235,0408010401,04080104,WCMP,Lakeshore Rd,Prob Site ID: 364,,,-82.6091,43.6588,0.79, J,0.54,1.9,0.51,K ,0.51,1.9,2, ,0.79,1.9,0.29,K ,0.29,1.9,0.3,K ,0.3,1.9,0.53,K ,0.53,1.9,,,,,5.9, ,2.2,4.7,0.67, J I,0.19,1.9,1, J,0.23,1.9,0.18,K ,0.18,1.9,0.76, J,0.25,1.9,0.68,K ,0.68,1.9,,,,,0.91,K ,0.91,1.9,,,,,2.3, I,0.5,1.9,1,K ,1,1.9,1.1,K ,1.1,4.7,1, J,0.46,1.9,0.28,K ,0.28,1.9,1.2,K ,1.2,4.7,1.4,K ,1.4,,,,3.7,,2.3,K ,2.3,4.7,,,,,0.43,K ,0.43,1.9,,,,,,,,,0.34,K ,0.34,1.9,1.2,K ,1.2,1.9,0.22,K ,0.22,1.9,0.22,K ,0.22,1.9,0.3,K ,0.3,1.9,,,,,0.37,K ,0.37,1.9,,,,,{D43E3C20-0712-44AE-8E56-0AF6FD3282E7},3315
646192.363151662,303168.313707085,320-73197-8,50-SBD-0030,730306 South Fork Bad Rive,,Eurofins TestAmerica,320-73197-1,H2O,2021/05/03 00:00:00+00,537 (modified),1,2021/05/12 00:00:00+00,1,ng/L,Shiawassee,South Fork Bad River,730306,0408020303,04080203,WCMP,end of Ring Rd.,Prob Site ID: 073,,,-84.196766,43.265153,0.85,J,0.57,2,0.54,K,0.54,2,1.1,J,0.84,2,0.31,K,0.31,2,0.32,K,0.32,2,0.56,K,0.56,2,,,,,3.1,J,2.4,4.9,0.75,J,0.2,2,0.67,J,0.25,2,0.19,K,0.19,2,0.41,J,0.27,2,0.72,K,0.72,2,,,,,0.97,K,0.97,2,,,,,0.53,K,0.53,2,1.1,K,1.1,2,1.2,K,1.2,4.9,0.56,J,0.48,2,0.3,K,0.3,2,1.3,K,1.3,4.9,1.5,K,1.5,,,,4,,2.5,K,2.5,4.9,,,,,0.46,K,0.46,2,,,,,,,,,0.37,K,0.37,2,1.3,K,1.3,2,0.24,K,0.24,2,0.24,K,0.24,2,0.32,K,0.32,2,,,,,0.4,K,0.4,2,,,,,{35231860-C42F-4871-839E-8A672EB8E3B7},3316
515778.304451413,374953.247015552,320-54370-4,45-BR-0040,430626 Baldwin River 445,,TestAmerica Sacramento,320-54370-1,Water,2019/09/16 00:00:00+00,537 (modified),1,2019/09/29 00:00:00+00,1,ng/L,Pere Marquette-White,Baldwin River,430626,0406010105,04060101,WCMP,Forman Road,Prob Site ID: 445,,,-85.801512,43.925834,0.67,J,0.51,1.8,0.49,K,0.49,1.8,1.2,J,0.75,1.8,0.27,K,0.27,1.8,0.28,K,0.28,1.8,0.35,J B,0.15,1.8,,,,,5.5,,0.31,1.8,0.35,J,0.18,1.8,0.9,J,0.22,1.8,0.17,K,0.17,1.8,0.4,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.7,J B,0.31,1.8,,,,,0.55,J I,0.48,1.8,0.98,K,0.98,1.8,2.7,K,2.7,18,0.43,K,0.43,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,,,,,{429407A1-8FC0-4558-AC45-D7107006EE7C},3317
752584.456988878,290642.554872368,240-169526-6,51-MLC-0180,740427-MILL CREEK-109,,Eurofins Sacramento,240-169526-1,Water,2022/07/07 00:00:00+00,537 (modified),1,2022/07/17 00:00:00+00,1,ng/L,St. Clair,Mill Creek,740427,0409000102,04090001,WCMP,d/s Mason Rd,Prob Site ID: 109,,,-82.8926,43.1241,0.67, J,0.52,1.8,0.49,K ,0.49,1.8,1, J,0.76,1.8,0.28,K ,0.28,1.8,0.29,K ,0.29,1.8,0.51,K ,0.51,1.8,,,,,2.4, J,2.1,4.5,0.66, J,0.18,1.8,0.33, J,0.22,1.8,0.17,K ,0.17,1.8,0.24,K ,0.24,1.8,0.65,K ,0.65,1.8,,,,,0.88,K ,0.88,1.8,,,,,0.48,K ,0.48,1.8,0.98,K ,0.98,1.8,1.1,K ,1.1,4.5,0.44,K ,0.44,1.8,0.27,K ,0.27,1.8,1.2,K ,1.2,4.5,1.3,K ,1.3,,,,3.6,,2.2,K ,2.2,4.5,,,,,0.41,K ,0.41,1.8,,,,,,,,,0.33,K ,0.33,1.8,1.2,K ,1.2,1.8,0.21,K ,0.21,1.8,0.21,K ,0.21,1.8,0.29,K ,0.29,1.8,,,,,0.36,K ,0.36,1.8,,,,,{2F692035-8B08-4CB4-BFED-59B7A12D111B},3318
791251.195566,278055.343637861,320-56012-4,51-SCR-0500,740376-St. Clair River,,TestAmerica Sacramento,320-56012-1,Water,2019/11/05 00:00:00+00,537 (modified),1,2019/11/17 00:00:00+00,1,ng/L,St. Clair,St. Clair River Upstream,740376,0409000100,04090001,WCMP,"Blue Water Bridge, Port Huron Twp.",,,,-82.424448,42.996948,0.77,J,0.57,2,0.54,K,0.54,2,1.3,J,0.83,2,0.3,K,0.3,2,0.31,K,0.31,2,0.68,J B,0.17,2,,,,,1.2,J,0.34,2,0.2,J,0.2,2,0.54,J,0.24,2,0.19,K,0.19,2,0.27,J,0.26,2,0.28,K,0.28,2,,,,,0.64,J B,0.34,2,,,,,1.2,J,0.53,2,1.1,K,1.1,2,3,K,3,20,0.65,J,0.48,2,0.29,K,0.29,2,1.9,K,1.9,20,,,,,,,,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,,,,,{88FF0316-F687-4F33-99D1-C46EE301981A},3319
752917.662816401,204893.521994906,320-64111-4,19-DR-0010,820414 - Detroit River Up,,Eurofins TestAmerica,320-64111-1,H2O,2020/08/27 00:00:00+00,537 (modified),1,2020/09/01 00:00:00+00,1,ng/L,Detroit,Detroit River Upstream,820414,0409000400,04090004,WCMP,"Windmill Pt., Peach Island",,,,-82.927226,42.352448,1.1,J,0.55,1.9,0.52,K,0.52,1.9,1.5,J,0.8,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.67,J B,0.16,1.9,,,,,1.7,J B,0.33,1.9,0.35,J,0.19,1.9,0.65,J,0.24,1.9,0.18,K,0.18,1.9,0.29,J,0.26,1.9,0.99,J I,0.27,1.9,,,,,0.43,J,0.33,1.9,,,,,1.7,J,0.51,1.9,1,K,1,1.9,2.9,K,2.9,19,1.1,J,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,1.4,K,1.4,,,,3.8,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,4.9,K,4.9,19,0.3,K,0.3,1.9,,,,,0.17,K,0.17,1.9,,,,,{67FFFA1A-199D-47CE-B34D-C9C6B3F01B49},3320
